game,console,loose_val,complete_val,new_val,date(D/M/Y)
Kid Klown in Crazy Chase,super-nintendo,9.40,31.36,73.02,10/02/2020
Metal Marines,super-nintendo,58.54,124.03,305.00,10/02/2020
Tom and Jerry,super-nintendo,7.97,25.95,122.01,10/02/2020
Phantom 2040,super-nintendo,10.15,47.14,79.01,10/02/2020
NHL 94,super-nintendo,6.31,16.96,49.71,10/02/2020
Power Instinct,super-nintendo,29.12,53.50,104.23,10/02/2020
Timon and Pumbaa Jungle Games,super-nintendo,4.95,13.99,41.35,10/02/2020
Dungeon Master,super-nintendo,19.49,45.00,126.73,10/02/2020
Adventures of Yogi Bear,super-nintendo,10.34,30.37,107.16,10/02/2020
The Tick,super-nintendo,18.49,61.65,69.99,10/02/2020
Jungle Strike,super-nintendo,6.12,17.50,34.05,10/02/2020
Home Alone,super-nintendo,6.01,19.22,62.68,10/02/2020
Liberty or Death,super-nintendo,27.75,54.90,94.62,10/02/2020
The Ren and Stimpy Show Fire Dogs,super-nintendo,26.72,100.14,975.01,10/02/2020
Zoop,super-nintendo,4.16,13.27,16.84,10/02/2020
Tiny Toon Adventures Wacky Sports Challenge,super-nintendo,14.74,56.26,132.50,10/02/2020
Ranma 1/2 Hard Battle,super-nintendo,11.50,44.08,188.95,10/02/2020
Bassin's Black Bass,super-nintendo,13.55,28.97,84.59,10/02/2020
Cool World,super-nintendo,10.34,38.21,90.00,10/02/2020
NHLPA Hockey '93,super-nintendo,3.60,7.66,24.67,10/02/2020
Bubsy II,super-nintendo,11.00,22.35,68.58,10/02/2020
WeaponLord,super-nintendo,14.99,43.99,139.99,10/02/2020
Choplifter 3,super-nintendo,20.20,49.96,103.37,10/02/2020
Out to Lunch,super-nintendo,11.72,42.30,105.76,10/02/2020
Wizard of Oz,super-nintendo,13.99,28.15,168.36,10/02/2020
Aerobiz,super-nintendo,22.59,47.61,48.52,10/02/2020
Hook,super-nintendo,14.99,33.48,90.55,10/02/2020
Q*bert 3,super-nintendo,14.99,39.55,108.37,10/02/2020
Super Widget,super-nintendo,15.15,68.00,239.85,10/02/2020
Aerobiz Supersonic,super-nintendo,24.99,74.06,124.95,10/02/2020
Arcana,super-nintendo,19.24,35.00,137.75,10/02/2020
Wayne's World,super-nintendo,8.00,30.77,80.00,10/02/2020
Turn and Burn No Fly Zone,super-nintendo,7.05,16.85,20.82,10/02/2020
Robocop 3,super-nintendo,9.99,40.87,60.00,10/02/2020
Wings 2 Aces High,super-nintendo,4.61,11.45,35.00,10/02/2020
Relief Pitcher,super-nintendo,11.33,59.99,75.54,10/02/2020
Beethoven,super-nintendo,5.43,29.99,44.00,10/02/2020
Super Troll Islands,super-nintendo,11.00,29.81,77.51,10/02/2020
Soldiers of Fortune,super-nintendo,13.97,47.31,112.85,10/02/2020
Hey Punk Are You Tuff E Nuff,super-nintendo,11.00,29.00,75.38,10/02/2020
Fun 'n Games,super-nintendo,37.15,479.54,559.99,10/02/2020
WWF Raw,super-nintendo,9.72,21.46,116.28,10/02/2020
The Itchy and Scratchy Game,super-nintendo,18.82,46.01,243.76,10/02/2020
Timeslip,super-nintendo,14.02,39.00,104.99,10/02/2020
Battle Blaze,super-nintendo,7.93,20.44,51.69,10/02/2020
Looney Tunes B-Ball,super-nintendo,24.99,56.37,160.29,10/02/2020
Uncharted Waters,super-nintendo,31.92,75.03,195.08,10/02/2020
Pinocchio,super-nintendo,9.98,37.49,98.62,10/02/2020
Gemfire,super-nintendo,25.50,46.71,210.00,10/02/2020
Oscar,super-nintendo,59.81,282.68,577.82,10/02/2020
Bust-A-Move,super-nintendo,15.49,34.99,87.31,10/02/2020
The Incredible Hulk,super-nintendo,10.42,35.19,175.00,10/02/2020
Inspector Gadget,super-nintendo,17.71,47.00,109.12,10/02/2020
SimAnt,super-nintendo,19.62,44.65,121.55,10/02/2020
MechWarrior 3050,super-nintendo,9.95,36.49,64.97,10/02/2020
Adventures of Mighty Max,super-nintendo,9.05,25.00,103.50,10/02/2020
Ardy Light Foot,super-nintendo,95.46,185.33,649.41,10/02/2020
Bonkers,super-nintendo,16.79,59.00,94.98,10/02/2020
Madden NFL '95,super-nintendo,3.99,9.12,21.46,10/02/2020
Romance of the Three Kingdoms III Dragon of Destiny,super-nintendo,19.95,41.55,156.33,10/02/2020
Lawnmower Man,super-nintendo,4.76,17.24,45.33,10/02/2020
Might and Magic III Isles of Terra,super-nintendo,16.67,45.00,145.57,10/02/2020
The Addams Family,super-nintendo,10.55,26.79,103.50,10/02/2020
Bulls Vs Blazers and the NBA Playoffs,super-nintendo,3.27,8.23,19.68,10/02/2020
Mario's Early Years Fun With Numbers,super-nintendo,9.60,57.97,299.96,10/02/2020
Mickey's Ultimate Challenge,super-nintendo,8.30,29.95,141.08,10/02/2020
Doomsday Warrior,super-nintendo,10.61,23.21,57.95,10/02/2020
Super Alfred Chicken,super-nintendo,7.46,19.26,29.99,10/02/2020
Super Strike Eagle,super-nintendo,7.32,20.00,31.00,10/02/2020
Fighter's History,super-nintendo,10.97,32.80,79.00,10/02/2020
Nintendo Campus Challenge 1992 [Reproduction],super-nintendo,39.06,105.43,202.50,10/02/2020
Frantic Flea,super-nintendo,8.31,16.57,46.00,10/02/2020
Terminator 2 Judgment Day,super-nintendo,7.14,27.50,87.76,10/02/2020
King of the Monsters,super-nintendo,7.66,26.06,107.18,10/02/2020
S.O.S: Sink or Swim,super-nintendo,64.04,129.69,169.01,10/02/2020
Skuljagger,super-nintendo,10.50,38.03,98.88,10/02/2020
World Heroes,super-nintendo,8.99,28.37,78.00,10/02/2020
Star Trek Starfleet Academy,super-nintendo,10.09,28.07,55.00,10/02/2020
Pieces,super-nintendo,24.99,72.94,238.32,10/02/2020
The Combatribes,super-nintendo,22.90,68.00,160.01,10/02/2020
World Heroes 2,super-nintendo,13.97,39.99,138.58,10/02/2020
Prince of Persia 2,super-nintendo,24.49,54.28,89.72,10/02/2020
Super Battletank War in the Gulf,super-nintendo,3.81,11.16,29.00,10/02/2020
Fatal Fury Special,super-nintendo,24.47,50.33,390.55,10/02/2020
Clue,super-nintendo,5.66,10.00,27.27,10/02/2020
Ultima Runes of Virtue II,super-nintendo,19.86,67.17,118.68,10/02/2020
Rise of the Robots,super-nintendo,4.78,12.99,34.00,10/02/2020
Speed Racer,super-nintendo,14.18,54.50,95.44,10/02/2020
Romance of the Three Kingdoms II,super-nintendo,18.00,43.30,116.09,10/02/2020
Addams Family Pugsley's Scavenger Hunt,super-nintendo,12.41,30.89,65.96,10/02/2020
Micro Machines,super-nintendo,22.04,59.51,126.99,10/02/2020
Prehistorik Man,super-nintendo,22.49,72.99,154.63,10/02/2020
We're Back A Dinosaur Story,super-nintendo,4.17,18.21,69.86,10/02/2020
X-Kaliber 2097,super-nintendo,12.23,41.54,83.38,10/02/2020
Revolution X,super-nintendo,5.33,15.84,23.37,10/02/2020
Super Soccer,super-nintendo,6.47,14.79,47.15,10/02/2020
Packy and Marlon,super-nintendo,56.68,95.00,133.48,10/02/2020
Chester Cheetah Too Cool to Fool,super-nintendo,13.07,33.78,85.49,10/02/2020
Wheel of Fortune,super-nintendo,3.72,8.77,13.02,10/02/2020
Battle Cars,super-nintendo,9.75,30.83,74.29,10/02/2020
Sim Earth the Living Planet,super-nintendo,6.01,22.99,40.99,10/02/2020
The Ren and Stimpy Show Time Warp,super-nintendo,15.37,60.40,210.99,10/02/2020
The Rocketeer,super-nintendo,4.67,24.72,79.87,10/02/2020
Super Bowling,super-nintendo,8.07,19.93,51.55,10/02/2020
Cliffhanger,super-nintendo,4.50,19.06,41.50,10/02/2020
Super Bases Loaded,super-nintendo,2.41,10.49,23.70,10/02/2020
Madden NFL '94,super-nintendo,3.04,8.25,30.07,10/02/2020
Big Sky Trooper,super-nintendo,12.36,42.65,65.00,10/02/2020
Smartball,super-nintendo,9.08,24.12,61.74,10/02/2020
Thomas the Tank Engine and Friends,super-nintendo,10.00,24.50,129.95,10/02/2020
Terminator,super-nintendo,11.44,34.37,150.73,10/02/2020
Lemmings 2 The Tribes,super-nintendo,15.95,29.98,110.82,10/02/2020
Tecmo Super NBA Basketball,super-nintendo,4.37,13.79,28.37,10/02/2020
Nigel Mansell's World Championship Racing,super-nintendo,4.43,12.74,37.00,10/02/2020
Realm,super-nintendo,32.50,80.68,152.50,10/02/2020
Brutal Paws of Fury,super-nintendo,8.00,31.22,43.79,10/02/2020
Power Moves,super-nintendo,7.89,22.58,28.99,10/02/2020
Boxing Legends Of The Ring,super-nintendo,5.32,10.16,32.09,10/02/2020
Williams Arcade's Greatest Hits,super-nintendo,6.31,13.14,32.49,10/02/2020
Championship Pool,super-nintendo,3.72,8.59,26.33,10/02/2020
NHL 95,super-nintendo,4.00,11.98,34.08,10/02/2020
Cutthroat Island,super-nintendo,6.94,19.02,49.99,10/02/2020
Magic Johnson's Super Slam Dunk,super-nintendo,1.83,8.22,45.99,10/02/2020
Romance of the Three Kingdoms IV Wall of Fire,super-nintendo,15.99,30.07,78.00,10/02/2020
Family Feud,super-nintendo,4.11,8.47,11.46,10/02/2020
B.O.B.,super-nintendo,12.36,24.99,79.99,10/02/2020
Dennis the Menace,super-nintendo,6.11,19.95,54.34,10/02/2020
Madden 96,super-nintendo,2.87,9.40,25.96,10/02/2020
Brunswick World Tournament of Champions,super-nintendo,3.76,6.47,15.57,10/02/2020
D-Force,super-nintendo,6.99,19.99,52.38,10/02/2020
Radical Rex,super-nintendo,12.99,39.08,82.71,10/02/2020
Zool Ninja of the Nth Dimension,super-nintendo,8.39,27.30,111.28,10/02/2020
Operation Thunderbolt,super-nintendo,44.73,143.44,219.64,10/02/2020
Demolition Man,super-nintendo,10.11,38.97,65.96,10/02/2020
Last Action Hero,super-nintendo,5.01,22.29,39.56,10/02/2020
FIFA International Soccer,super-nintendo,5.17,12.75,44.73,10/02/2020
NBA Hang Time,super-nintendo,6.49,15.72,29.51,10/02/2020
Best of the Best Championship Karate,super-nintendo,6.28,16.19,42.09,10/02/2020
Killer Instinct [Not for Resale],super-nintendo,N/A,N/A,N/A,10/02/2020
Rampart,super-nintendo,13.14,35.50,55.88,10/02/2020
Bebe's Kids,super-nintendo,17.99,82.25,299.99,10/02/2020
Space Ace,super-nintendo,5.00,20.49,124.91,10/02/2020
James Bond Jr,super-nintendo,5.49,23.49,74.73,10/02/2020
NBA Live 95,super-nintendo,4.00,9.63,50.58,10/02/2020
Pac-Attack,super-nintendo,6.04,19.99,49.66,10/02/2020
Street Racer,super-nintendo,19.97,39.99,174.04,10/02/2020
War 2410,super-nintendo,38.12,89.40,136.82,10/02/2020
Super Chase HQ,super-nintendo,13.79,39.15,166.48,10/02/2020
Blues Brothers,super-nintendo,17.12,34.05,91.30,10/02/2020
Genghis Khan II Clan of the Gray Wolf,super-nintendo,15.00,40.00,221.77,10/02/2020
Gods,super-nintendo,11.00,27.47,80.05,10/02/2020
Incredible Crash Dummies,super-nintendo,8.21,23.48,33.67,10/02/2020
Lethal Enforcers [Gun Bundle],super-nintendo,40.00,97.85,295.20,10/02/2020
Ka-blooey,super-nintendo,7.76,24.99,50.00,10/02/2020
Power Piggs of the Dark Age,super-nintendo,25.00,74.91,186.56,10/02/2020
Spectre,super-nintendo,6.73,23.99,36.99,10/02/2020
Star Trek Deep Space Nine Crossroads of Time,super-nintendo,12.22,32.99,59.37,10/02/2020
Obitus,super-nintendo,12.73,30.31,118.20,10/02/2020
World Soccer 94 Road to Glory,super-nintendo,23.43,115.00,299.19,10/02/2020
Jeopardy,super-nintendo,4.48,7.99,23.78,10/02/2020
Stargate,super-nintendo,10.38,27.91,185.15,10/02/2020
Utopia The Creation of a Nation,super-nintendo,8.75,29.95,59.27,10/02/2020
Where in the World is Carmen Sandiego,super-nintendo,14.42,44.76,46.86,10/02/2020
The Ignition Factor,super-nintendo,20.24,51.22,75.84,10/02/2020
Chester Cheetah Wild Wild Quest,super-nintendo,13.42,39.99,141.80,10/02/2020
Arcade's Greatest Hits Atari Collection 1,super-nintendo,10.09,24.76,52.00,10/02/2020
Chessmaster,super-nintendo,3.92,10.75,27.95,10/02/2020
Pit-Fighter,super-nintendo,5.00,16.86,77.12,10/02/2020
Lamborghini American Challenge,super-nintendo,12.06,46.03,101.80,10/02/2020
Nobunaga's Ambition,super-nintendo,13.39,28.48,69.99,10/02/2020
Star Fox [Not for Resale],super-nintendo,99.00,N/A,N/A,10/02/2020
Lethal Weapon,super-nintendo,6.51,16.17,44.28,10/02/2020
Madden 97,super-nintendo,5.00,8.06,14.99,10/02/2020
Chavez Boxing II,super-nintendo,19.16,66.40,199.95,10/02/2020
Dragon: The Bruce Lee Story,super-nintendo,9.19,34.95,85.14,10/02/2020
Mario's Early Years Fun with Letters,super-nintendo,10.63,46.00,284.77,10/02/2020
Wordtris,super-nintendo,5.40,12.45,29.82,10/02/2020
Cleaning Kit,super-nintendo,18.63,19.38,29.99,10/02/2020
Miracle Piano,super-nintendo,39.47,150.01,320.01,10/02/2020
NBA Showdown,super-nintendo,4.51,9.99,45.31,10/02/2020
Super Nintendo Mouse,super-nintendo,11.91,30.00,79.42,10/02/2020
Toys,super-nintendo,5.06,13.99,26.54,10/02/2020
Urban Strike,super-nintendo,7.70,19.00,29.54,10/02/2020
Bass Masters Classic,super-nintendo,4.99,11.72,37.92,10/02/2020
Time Cop,super-nintendo,24.09,61.32,162.07,10/02/2020
Super Baseball Simulator 1.000,super-nintendo,6.23,7.72,21.38,10/02/2020
Kawasaki Superbike Challenge,super-nintendo,12.47,33.67,87.55,10/02/2020
Push-Over,super-nintendo,11.47,30.97,84.40,10/02/2020
Shanghai II Dragon's Eye,super-nintendo,4.39,12.14,24.99,10/02/2020
WildSnake,super-nintendo,6.00,13.37,27.58,10/02/2020
Outlander,super-nintendo,10.06,32.16,59.99,10/02/2020
Shien's Revenge,super-nintendo,52.88,152.58,213.96,10/02/2020
Eek The Cat,super-nintendo,14.99,35.68,133.89,10/02/2020
NHL 96,super-nintendo,5.26,11.07,28.00,10/02/2020
NCAA Football,super-nintendo,3.99,9.76,26.84,10/02/2020
Super Baseball 2020,super-nintendo,11.69,30.74,39.99,10/02/2020
Jeopardy Deluxe Edition,super-nintendo,3.24,7.45,22.47,10/02/2020
George Foreman's KO Boxing,super-nintendo,4.16,11.63,25.80,10/02/2020
Pinball Dreams,super-nintendo,6.29,13.00,33.14,10/02/2020
NFL Quarterback Club 96,super-nintendo,3.11,6.08,15.51,10/02/2020
Power Rangers Zeo Battle Racers,super-nintendo,7.78,21.44,44.49,10/02/2020
Super High Impact,super-nintendo,3.95,10.91,23.14,10/02/2020
American Gladiators,super-nintendo,6.47,18.30,35.47,10/02/2020
Bazooka Blitzkrieg,super-nintendo,17.17,39.85,137.84,10/02/2020
Hunt for Red October,super-nintendo,3.41,13.43,30.00,10/02/2020
Lock On,super-nintendo,9.83,19.52,74.19,10/02/2020
The Adventures of Rocky and Bullwinkle and Friends,super-nintendo,10.00,26.50,47.67,10/02/2020
First Samurai,super-nintendo,20.90,65.48,127.07,10/02/2020
Madden 98,super-nintendo,5.78,12.00,29.77,10/02/2020
NFL Football,super-nintendo,3.71,10.99,17.00,10/02/2020
Operation Europe Path to Victory 1939-45,super-nintendo,10.32,31.00,80.60,10/02/2020
Cacoma Knight in Bizyland,super-nintendo,24.94,38.49,152.50,10/02/2020
P.T.O.,super-nintendo,10.91,31.56,89.99,10/02/2020
Winter Olympic Games Lillehammer 94,super-nintendo,4.03,12.99,35.50,10/02/2020
ACME Animation Factory,super-nintendo,8.07,25.00,54.99,10/02/2020
Izzy's Quest for the Olympic Rings,super-nintendo,5.83,26.35,42.49,10/02/2020
NBA Live 96,super-nintendo,4.01,12.40,14.93,10/02/2020
NHL 98,super-nintendo,15.20,32.25,59.05,10/02/2020
Snow White in Happily Ever After,super-nintendo,20.73,69.38,129.05,10/02/2020
Chavez Boxing,super-nintendo,18.47,52.46,125.60,10/02/2020
Barbie Super Model,super-nintendo,7.49,18.25,39.85,10/02/2020
PGA Tour Golf,super-nintendo,2.96,11.29,36.62,10/02/2020
Bill Walsh College Football,super-nintendo,3.55,9.07,25.25,10/02/2020
Faceball 2000,super-nintendo,8.03,15.46,54.83,10/02/2020
Super Conflict,super-nintendo,11.99,23.23,88.48,10/02/2020
Hal's Hole in One Golf,super-nintendo,4.52,13.48,26.45,10/02/2020
Bass Masters Classic Pro Edition,super-nintendo,5.26,13.82,25.24,10/02/2020
Mary Shelley's Frankenstein,super-nintendo,12.95,29.99,76.22,10/02/2020
NFL Quarterback Club,super-nintendo,2.48,9.99,21.20,10/02/2020
Troy Aikman NFL Football,super-nintendo,3.14,8.00,20.81,10/02/2020
Cyber Spin,super-nintendo,5.55,30.08,61.93,10/02/2020
P.T.O. II,super-nintendo,14.75,36.00,86.00,10/02/2020
Riddick Bowe Boxing,super-nintendo,4.67,6.36,19.27,10/02/2020
Waialae Country Club,super-nintendo,3.71,8.74,26.00,10/02/2020
Extra Innings,super-nintendo,4.59,13.99,23.73,10/02/2020
Frank Thomas Big Hurt Baseball,super-nintendo,4.62,9.99,18.98,10/02/2020
Mario's Early Years Preschool Fun,super-nintendo,11.98,102.67,274.95,10/02/2020
Rex Ronan Experimental Surgeon,super-nintendo,42.47,99.99,156.28,10/02/2020
Super James Pond,super-nintendo,7.75,21.41,60.72,10/02/2020
Champions World Class Soccer,super-nintendo,4.45,11.32,29.42,10/02/2020
Hit the Ice,super-nintendo,10.00,26.92,58.54,10/02/2020
Magic Boy,super-nintendo,20.06,33.00,44.00,10/02/2020
NHL 97,super-nintendo,6.78,13.62,32.70,10/02/2020
Race Drivin,super-nintendo,3.65,20.19,68.12,10/02/2020
Stunt Race FX [Not for Resale],super-nintendo,71.70,N/A,N/A,10/02/2020
Where in Time is Carmen Sandiego,super-nintendo,10.00,46.87,68.04,10/02/2020
California Games II,super-nintendo,7.45,20.05,56.01,10/02/2020
Mortal Kombat II [Not for Resale],super-nintendo,399.99,N/A,N/A,10/02/2020
Steel Talons,super-nintendo,12.06,50.00,200.00,10/02/2020
Ken Griffey Jr's Winning Run [Not for Resale],super-nintendo,22.24,N/A,N/A,10/02/2020
Pink Goes to Hollywood,super-nintendo,7.98,18.28,55.79,10/02/2020
College Slam,super-nintendo,3.80,12.08,29.99,10/02/2020
Sea Quest DSV,super-nintendo,9.77,29.99,131.24,10/02/2020
The Untouchables,super-nintendo,8.46,25.45,67.00,10/02/2020
Troddlers,super-nintendo,10.14,30.00,69.90,10/02/2020
Air Cavalry,super-nintendo,18.95,61.52,159.95,10/02/2020
Lord of Darkness,super-nintendo,13.05,36.12,118.22,10/02/2020
Madden 93,super-nintendo,3.99,8.50,29.62,10/02/2020
NBA Live 98,super-nintendo,7.99,17.72,47.11,10/02/2020
Capcom's Soccer Shootout,super-nintendo,15.72,60.99,80.51,10/02/2020
NBA All-Star Challenge,super-nintendo,2.60,7.26,16.51,10/02/2020
Nickelodeon GUTS,super-nintendo,8.52,25.99,69.99,10/02/2020
Side Pocket,super-nintendo,8.27,21.58,44.99,10/02/2020
Olympic Summer Games Atlanta 96,super-nintendo,4.00,9.39,19.99,10/02/2020
Space Football,super-nintendo,6.95,14.95,37.00,10/02/2020
The Adventures of Kid Kleets,super-nintendo,22.71,159.69,749.28,10/02/2020
FIFA Soccer 96,super-nintendo,7.47,12.07,35.77,10/02/2020
Mohawk and Headphone Jack,super-nintendo,19.60,46.39,84.35,10/02/2020
Ballz 3D,super-nintendo,6.75,16.15,19.73,10/02/2020
Dream TV,super-nintendo,10.38,28.38,63.62,10/02/2020
Math Blaster Episode 1,super-nintendo,7.03,31.23,136.10,10/02/2020
Super Putty,super-nintendo,7.04,25.23,52.88,10/02/2020
Jeopardy Sports Edition,super-nintendo,2.45,8.67,30.56,10/02/2020
Wing Commander Secret Missions,super-nintendo,11.61,30.16,79.01,10/02/2020
Exertainment Mountain Bike Rally,super-nintendo,17.34,59.95,96.01,10/02/2020
FIFA Soccer 97,super-nintendo,7.97,18.15,52.77,10/02/2020
No Escape,super-nintendo,13.88,44.51,105.88,10/02/2020
Pac-In-Time,super-nintendo,22.00,36.37,99.99,10/02/2020
RapJam Volume One,super-nintendo,6.33,26.03,34.17,10/02/2020
Foreman For Real,super-nintendo,3.39,12.99,33.74,10/02/2020
Whizz,super-nintendo,13.50,40.00,88.60,10/02/2020
Dirt Trax FX,super-nintendo,7.64,20.02,52.05,10/02/2020
Super Batter Up,super-nintendo,6.04,19.41,22.00,10/02/2020
The Duel Test Drive II,super-nintendo,12.52,35.27,88.44,10/02/2020
World Cup USA '94,super-nintendo,4.34,19.26,35.00,10/02/2020
ABC Monday Night Football,super-nintendo,4.40,15.47,36.89,10/02/2020
MLBPA Baseball,super-nintendo,3.64,8.61,27.71,10/02/2020
BreakThru,super-nintendo,6.45,18.40,44.95,10/02/2020
Family Dog,super-nintendo,8.22,21.45,80.00,10/02/2020
ESPN Baseball Tonight,super-nintendo,2.18,9.28,15.64,10/02/2020
Time Trax,super-nintendo,17.12,42.89,150.65,10/02/2020
Ultimate Fighter,super-nintendo,13.20,35.64,90.55,10/02/2020
Pinball Fantasies,super-nintendo,9.94,21.87,33.94,10/02/2020
Tecmo Super Baseball,super-nintendo,5.00,8.28,35.28,10/02/2020
Pro Quarterback,super-nintendo,2.80,13.00,30.00,10/02/2020
Super Bases Loaded 2,super-nintendo,7.45,13.70,35.64,10/02/2020
Al Unser Jr.'s Road To The Top,super-nintendo,4.80,10.85,56.51,10/02/2020
Road Riot 4WD,super-nintendo,4.07,17.75,143.17,10/02/2020
Andre Agassi Tennis,super-nintendo,5.48,27.97,33.22,10/02/2020
NBA Live 97,super-nintendo,4.93,9.92,24.44,10/02/2020
WCW Superbrawl Wrestling,super-nintendo,15.00,61.20,149.99,10/02/2020
Rise of the Phoenix,super-nintendo,26.25,52.72,103.67,10/02/2020
Barkley: Shut Up and Jam!,super-nintendo,4.39,8.85,33.50,10/02/2020
X-Zone,super-nintendo,6.20,24.99,33.34,10/02/2020
Elite Soccer,super-nintendo,12.34,31.58,82.11,10/02/2020
Super Aquatic Games,super-nintendo,4.99,19.90,48.45,10/02/2020
A.S.P. Air Strike Patrol,super-nintendo,18.35,40.80,116.04,10/02/2020
Battle Grand Prix,super-nintendo,8.58,24.23,63.04,10/02/2020
Brett Hull Hockey,super-nintendo,3.96,10.69,38.03,10/02/2020
Brett Hull Hockey '95,super-nintendo,6.04,8.47,29.00,10/02/2020
Cal Ripken Jr. Baseball,super-nintendo,4.51,12.71,58.77,10/02/2020
Cannondale Cup,super-nintendo,11.44,39.82,78.11,10/02/2020
Capcom's MVP Football,super-nintendo,4.64,14.75,45.28,10/02/2020
Carrier Aces,super-nintendo,8.87,24.99,64.96,10/02/2020
Championship Soccer '94,super-nintendo,7.07,28.29,48.22,10/02/2020
